2021-01-20 00:00, 08.50, 0971.51, 63.76
2021-01-20 00:02, 08.36, 0971.52, 64.41
2021-01-20 00:04, 08.07, 0971.54, 64.52
2021-01-20 00:06, 08.99, 0971.49, 62.99
2021-01-20 00:08, 08.30, 0971.52, 63.78
2021-01-20 00:10, 09.18, 0971.44, 62.73
2021-01-20 00:12, 08.96, 0971.44, 62.65
2021-01-20 00:14, 08.68, 0971.40, 62.93
2021-01-20 00:16, 08.66, 0971.29, 63.79
2021-01-20 00:18, 08.00, 0971.33, 64.39
2021-01-20 00:20, 08.41, 0971.21, 63.04
2021-01-20 00:22, 08.50, 0971.17, 62.74
2021-01-20 00:24, 08.87, 0971.11, 62.15
2021-01-20 00:26, 09.63, 0971.00, 60.82
2021-01-20 00:28, 09.40, 0970.99, 60.55
2021-01-20 00:30, 08.34, 0971.05, 62.78
2021-01-20 00:32, 09.36, 0970.92, 61.24
2021-01-20 00:34, 09.66, 0970.91, 60.46
2021-01-20 00:36, 08.82, 0970.89, 61.51
2021-01-20 00:38, 09.68, 0970.96, 60.55
2021-01-20 00:40, 09.32, 0970.80, 60.64
2021-01-20 00:42, 09.58, 0970.76, 61.07
2021-01-20 00:44, 09.28, 0970.73, 61.89
2021-01-20 00:46, 08.49, 0970.77, 64.00
2021-01-20 00:48, 08.45, 0970.77, 64.05
2021-01-20 00:50, 08.93, 0970.82, 64.25
2021-01-20 00:52, 09.40, 0970.76, 63.60
2021-01-20 00:54, 08.25, 0970.86, 64.27
2021-01-20 00:56, 09.21, 0970.81, 63.47
2021-01-20 00:58, 08.92, 0970.84, 63.69
2021-01-20 01:00, 09.45, 0970.82, 63.70
2021-01-20 01:02, 09.07, 0970.84, 64.64
2021-01-20 01:04, 08.67, 0970.76, 64.16
2021-01-20 01:06, 08.82, 0970.77, 65.18
2021-01-20 01:08, 08.86, 0970.73, 65.07
2021-01-20 01:10, 09.31, 0970.68, 64.66
2021-01-20 01:12, 07.67, 0970.71, 68.15
2021-01-20 01:14, 08.91, 0970.70, 65.61
2021-01-20 01:16, 08.93, 0970.68, 65.83
2021-01-20 01:18, 08.87, 0970.66, 65.59
2021-01-20 01:20, 08.99, 0970.68, 65.54
2021-01-20 01:22, 08.29, 0970.63, 67.24
2021-01-20 01:24, 08.30, 0970.61, 68.19
2021-01-20 01:26, 08.16, 0970.51, 67.77
2021-01-20 01:28, 09.20, 0970.45, 65.57
2021-01-20 01:30, 08.20, 0970.44, 67.38
2021-01-20 01:32, 09.33, 0970.50, 65.11
2021-01-20 01:34, 09.05, 0970.43, 65.32
2021-01-20 01:36, 08.86, 0970.46, 66.16
2021-01-20 01:38, 08.82, 0970.51, 66.05
2021-01-20 01:40, 08.98, 0970.40, 65.27
2021-01-20 01:42, 08.86, 0970.44, 64.78
2021-01-20 01:44, 08.18, 0970.39, 67.37
2021-01-20 01:46, 09.08, 0970.39, 65.53
2021-01-20 01:48, 07.68, 0970.32, 68.36
2021-01-20 01:50, 08.45, 0970.32, 66.40
2021-01-20 01:52, 08.59, 0970.36, 66.94
2021-01-20 01:54, 08.66, 0970.35, 66.62
2021-01-20 01:56, 08.89, 0970.33, 65.84
2021-01-20 01:58, 08.62, 0970.24, 66.03
2021-01-20 02:00, 08.83, 0970.19, 64.92
2021-01-20 02:02, 09.19, 0970.23, 64.29
2021-01-20 02:04, 08.72, 0970.29, 64.83
2021-01-20 02:06, 09.33, 0970.31, 63.44
2021-01-20 02:08, 09.20, 0970.36, 63.09
2021-01-20 02:10, 08.60, 0970.34, 64.13
2021-01-20 02:12, 08.87, 0970.35, 64.50
2021-01-20 02:14, 09.36, 0970.19, 63.07
2021-01-20 02:16, 09.32, 0970.25, 63.19
2021-01-20 02:18, 09.18, 0970.29, 63.59
2021-01-20 02:20, 08.82, 0970.15, 63.69
2021-01-20 02:22, 08.76, 0970.10, 64.25
2021-01-20 02:24, 08.55, 0970.11, 64.51
2021-01-20 02:26, 08.68, 0970.08, 65.80
2021-01-20 02:28, 09.16, 0970.04, 63.71
2021-01-20 02:30, 08.79, 0969.99, 64.58
2021-01-20 02:32, 08.72, 0969.92, 65.02
2021-01-20 02:34, 09.29, 0969.89, 64.01
2021-01-20 02:36, 08.31, 0969.85, 67.22
2021-01-20 02:38, 08.55, 0969.84, 66.18
2021-01-20 02:40, 08.98, 0969.72, 64.90
2021-01-20 02:42, 08.82, 0969.71, 64.43
2021-01-20 02:44, 09.36, 0969.66, 64.14
2021-01-20 02:46, 09.09, 0969.69, 64.00
2021-01-20 02:48, 09.18, 0969.67, 65.39
2021-01-20 02:50, 08.23, 0969.61, 66.69
2021-01-20 02:52, 09.32, 0969.62, 64.79
2021-01-20 02:54, 08.65, 0969.58, 66.12
2021-01-20 02:56, 08.89, 0969.61, 66.31
2021-01-20 02:58, 08.76, 0969.55, 65.51
2021-01-20 03:00, 08.60, 0969.58, 66.78
2021-01-20 03:02, 08.85, 0969.41, 65.29
2021-01-20 03:04, 09.42, 0969.61, 64.66
2021-01-20 03:06, 08.80, 0969.70, 66.23
2021-01-20 03:08, 08.93, 0969.73, 66.17
2021-01-20 03:10, 09.14, 0969.75, 65.49
2021-01-20 03:12, 08.93, 0969.72, 65.61
2021-01-20 03:14, 08.58, 0969.72, 65.58
2021-01-20 03:16, 09.31, 0969.68, 65.13
2021-01-20 03:18, 08.92, 0969.75, 65.02
2021-01-20 03:20, 08.42, 0969.66, 66.51
2021-01-20 03:22, 09.53, 0969.60, 63.85
2021-01-20 03:24, 09.36, 0969.68, 64.25
2021-01-20 03:26, 08.94, 0969.57, 65.16
