2021-02-05 00:00, 06.24, 0988.87, 56.20
2021-02-05 00:02, 06.83, 0988.87, 55.77
2021-02-05 00:04, 06.50, 0988.81, 56.21
2021-02-05 00:06, 06.21, 0988.82, 57.06
2021-02-05 00:08, 04.73, 0988.83, 58.90
2021-02-05 00:10, 06.06, 0988.83, 56.71
2021-02-05 00:12, 06.19, 0988.83, 56.66
2021-02-05 00:14, 06.46, 0988.81, 56.06
2021-02-05 00:16, 06.20, 0988.81, 56.46
2021-02-05 00:18, 06.92, 0988.78, 55.32
2021-02-05 00:20, 06.90, 0988.79, 55.35
2021-02-05 00:22, 06.87, 0988.78, 55.40
2021-02-05 00:24, 06.75, 0988.79, 55.49
2021-02-05 00:26, 05.83, 0988.80, 56.71
2021-02-05 00:28, 05.16, 0988.79, 57.96
2021-02-05 00:30, 06.19, 0988.77, 56.40
2021-02-05 00:32, 06.50, 0988.72, 55.79
2021-02-05 00:34, 06.40, 0988.79, 55.55
2021-02-05 00:36, 07.15, 0988.74, 54.67
2021-02-05 00:38, 07.08, 0988.69, 54.69
2021-02-05 00:40, 07.00, 0988.77, 54.88
2021-02-05 00:42, 06.90, 0988.75, 54.97
2021-02-05 00:44, 06.91, 0988.74, 54.90
2021-02-05 00:46, 06.94, 0988.64, 54.87
2021-02-05 00:48, 07.17, 0988.68, 54.38
2021-02-05 00:50, 07.17, 0988.66, 54.23
2021-02-05 00:52, 07.02, 0988.69, 54.21
2021-02-05 00:54, 07.01, 0988.71, 54.01
2021-02-05 00:56, 07.13, 0988.66, 53.58
2021-02-05 00:58, 07.01, 0988.69, 53.87
2021-02-05 01:00, 06.69, 0988.71, 54.15
2021-02-05 01:02, 06.56, 0988.71, 54.47
2021-02-05 01:04, 06.48, 0988.72, 54.75
2021-02-05 01:06, 07.00, 0988.71, 54.06
2021-02-05 01:08, 06.76, 0988.74, 53.66
2021-02-05 01:10, 06.64, 0988.78, 53.95
2021-02-05 01:12, 06.42, 0988.80, 54.38
2021-02-05 01:14, 06.31, 0988.79, 54.65
2021-02-05 01:16, 05.89, 0988.78, 55.41
2021-02-05 01:18, 05.96, 0988.80, 55.66
2021-02-05 01:20, 06.00, 0988.79, 55.52
2021-02-05 01:22, 06.34, 0988.79, 55.07
2021-02-05 01:24, 06.39, 0988.75, 54.89
2021-02-05 01:26, 06.37, 0988.76, 55.10
2021-02-05 01:28, 06.32, 0988.74, 55.19
2021-02-05 01:30, 06.37, 0988.72, 55.10
2021-02-05 01:32, 06.43, 0988.78, 54.99
2021-02-05 01:34, 06.52, 0988.79, 55.04
2021-02-05 01:36, 06.50, 0988.77, 55.04
2021-02-05 01:38, 06.59, 0988.75, 54.86
2021-02-05 01:40, 06.90, 0988.73, 54.28
2021-02-05 01:42, 06.70, 0988.74, 54.70
2021-02-05 01:44, 06.62, 0988.81, 54.51
2021-02-05 01:46, 06.58, 0988.80, 54.69
2021-02-05 01:48, 06.51, 0988.85, 54.74
2021-02-05 01:50, 06.44, 0988.85, 55.09
2021-02-05 01:52, 06.30, 0988.89, 55.30
2021-02-05 01:54, 06.87, 0988.91, 54.51
2021-02-05 01:56, 06.43, 0988.89, 55.41
2021-02-05 01:58, 06.26, 0988.87, 55.70
2021-02-05 02:00, 06.53, 0988.93, 55.59
2021-02-05 02:02, 06.47, 0988.89, 55.62
2021-02-05 02:04, 06.43, 0988.88, 55.71
2021-02-05 02:06, 06.75, 0988.83, 55.40
2021-02-05 02:08, 06.56, 0988.85, 55.80
2021-02-05 02:10, 06.73, 0988.89, 55.59
2021-02-05 02:12, 06.63, 0988.84, 55.77
2021-02-05 02:14, 06.68, 0988.82, 55.77
2021-02-05 02:16, 06.68, 0988.80, 55.81
2021-02-05 02:18, 06.94, 0988.82, 55.53
2021-02-05 02:20, 06.83, 0988.81, 55.72
2021-02-05 02:22, 06.92, 0988.84, 55.48
2021-02-05 02:24, 06.91, 0988.82, 55.64
2021-02-05 02:26, 06.92, 0988.80, 55.70
2021-02-05 02:28, 06.75, 0988.77, 55.50
2021-02-05 02:30, 06.43, 0988.81, 56.41
2021-02-05 02:32, 06.71, 0988.74, 56.04
2021-02-05 02:34, 06.54, 0988.77, 55.85
2021-02-05 02:36, 06.96, 0988.70, 55.69
2021-02-05 02:38, 06.97, 0988.69, 55.84
2021-02-05 02:40, 07.09, 0988.71, 55.72
2021-02-05 02:42, 06.92, 0988.67, 55.88
2021-02-05 02:44, 06.74, 0988.71, 55.76
2021-02-05 02:46, 07.11, 0988.75, 55.57
2021-02-05 02:48, 06.81, 0988.74, 55.65
2021-02-05 02:50, 06.79, 0988.75, 55.70
2021-02-05 02:52, 07.04, 0988.75, 55.71
2021-02-05 02:54, 07.09, 0988.69, 55.63
2021-02-05 02:56, 06.84, 0988.66, 55.64
2021-02-05 02:58, 06.81, 0988.65, 55.67
2021-02-05 03:00, 07.13, 0988.64, 55.57
2021-02-05 03:02, 07.22, 0988.64, 55.50
2021-02-05 03:04, 07.15, 0988.62, 55.58
2021-02-05 03:06, 06.74, 0988.60, 55.55
2021-02-05 03:08, 06.81, 0988.60, 55.66
2021-02-05 03:10, 06.64, 0988.57, 55.52
2021-02-05 03:12, 07.15, 0988.57, 55.60
2021-02-05 03:14, 07.08, 0988.57, 55.68
2021-02-05 03:16, 07.11, 0988.50, 55.82
2021-02-05 03:18, 07.21, 0988.51, 55.67
2021-02-05 03:20, 07.11, 0988.54, 55.76
2021-02-05 03:22, 07.17, 0988.51, 55.75
2021-02-05 03:24, 06.89, 0988.54, 55.78
