2020-12-08 00:00, 16.06, 0981.22, 38.71
2020-12-08 00:02, 16.29, 0981.26, 38.78
2020-12-08 00:04, 15.98, 0981.26, 38.91
2020-12-08 00:06, 16.17, 0981.26, 39.13
2020-12-08 00:08, 15.99, 0981.19, 39.02
2020-12-08 00:10, 16.01, 0981.22, 39.12
2020-12-08 00:12, 16.16, 0981.24, 39.15
2020-12-08 00:14, 15.84, 0981.25, 39.05
2020-12-08 00:16, 15.80, 0981.26, 39.25
2020-12-08 00:18, 15.84, 0981.23, 39.19
2020-12-08 00:20, 15.68, 0981.21, 39.36
2020-12-08 00:22, 15.96, 0981.22, 39.15
2020-12-08 00:24, 15.71, 0981.14, 39.21
2020-12-08 00:26, 15.70, 0981.03, 39.44
2020-12-08 00:28, 15.60, 0981.02, 39.47
2020-12-08 00:30, 15.56, 0981.00, 39.71
2020-12-08 00:32, 15.55, 0981.05, 39.39
2020-12-08 00:34, 15.73, 0981.07, 39.46
2020-12-08 00:36, 15.54, 0981.07, 39.69
2020-12-08 00:38, 15.64, 0981.09, 39.48
2020-12-08 00:40, 15.76, 0981.08, 39.59
2020-12-08 00:42, 15.70, 0981.08, 39.48
2020-12-08 00:44, 15.43, 0981.14, 39.38
2020-12-08 00:46, 15.85, 0981.08, 39.13
2020-12-08 00:48, 15.68, 0981.08, 39.07
2020-12-08 00:50, 15.76, 0981.11, 39.07
2020-12-08 00:52, 15.59, 0981.16, 39.04
2020-12-08 00:54, 15.75, 0981.17, 39.05
2020-12-08 00:56, 15.65, 0981.16, 39.24
2020-12-08 00:58, 15.56, 0981.14, 39.54
2020-12-08 01:00, 15.26, 0981.12, 40.17
2020-12-08 01:02, 15.41, 0981.10, 40.19
2020-12-08 01:04, 15.45, 0981.02, 40.25
2020-12-08 01:06, 15.38, 0981.00, 40.29
2020-12-08 01:08, 15.20, 0981.01, 40.18
2020-12-08 01:10, 15.22, 0981.02, 40.33
2020-12-08 01:12, 15.34, 0980.97, 40.14
2020-12-08 01:14, 15.30, 0980.99, 40.16
2020-12-08 01:16, 15.12, 0980.95, 40.11
2020-12-08 01:18, 15.23, 0980.96, 40.03
2020-12-08 01:20, 15.25, 0980.96, 39.99
2020-12-08 01:22, 15.17, 0981.07, 40.39
2020-12-08 01:24, 15.13, 0981.06, 40.21
2020-12-08 01:26, 15.22, 0981.09, 39.47
2020-12-08 01:28, 15.16, 0981.08, 39.47
2020-12-08 01:30, 15.15, 0981.09, 39.30
2020-12-08 01:32, 15.10, 0981.11, 39.20
2020-12-08 01:34, 15.14, 0981.12, 39.31
2020-12-08 01:36, 15.07, 0981.07, 39.19
2020-12-08 01:38, 15.26, 0981.06, 38.96
2020-12-08 01:40, 15.05, 0981.10, 39.15
2020-12-08 01:42, 14.98, 0981.06, 39.21
2020-12-08 01:44, 15.05, 0981.11, 39.16
2020-12-08 01:46, 15.01, 0981.16, 39.42
2020-12-08 01:48, 15.13, 0981.17, 39.50
2020-12-08 01:50, 14.96, 0981.21, 39.67
2020-12-08 01:52, 14.96, 0981.22, 39.64
2020-12-08 01:54, 14.98, 0981.23, 39.68
2020-12-08 01:56, 14.89, 0981.28, 39.51
2020-12-08 01:58, 14.92, 0981.30, 39.81
2020-12-08 02:00, 15.02, 0981.32, 39.83
2020-12-08 02:02, 15.03, 0981.32, 39.80
2020-12-08 02:04, 14.95, 0981.30, 39.85
2020-12-08 02:06, 14.95, 0981.32, 40.00
2020-12-08 02:08, 14.93, 0981.33, 39.88
2020-12-08 02:10, 15.01, 0981.31, 39.74
2020-12-08 02:12, 14.77, 0981.31, 39.33
2020-12-08 02:14, 14.97, 0981.23, 38.96
2020-12-08 02:16, 14.87, 0981.25, 38.90
2020-12-08 02:18, 14.90, 0981.26, 39.19
2020-12-08 02:20, 15.03, 0981.26, 39.07
2020-12-08 02:22, 14.64, 0981.28, 39.18
2020-12-08 02:24, 14.65, 0981.32, 39.17
2020-12-08 02:26, 14.68, 0981.35, 39.37
2020-12-08 02:28, 14.80, 0981.37, 39.31
2020-12-08 02:30, 14.71, 0981.44, 39.45
2020-12-08 02:32, 15.15, 0981.37, 39.24
2020-12-08 02:34, 14.75, 0981.38, 39.22
2020-12-08 02:36, 14.62, 0981.43, 39.28
2020-12-08 02:38, 14.91, 0981.45, 39.32
2020-12-08 02:40, 14.60, 0981.45, 39.59
