2020-12-19 00:00, 19.31, 0981.45, 43.49
2020-12-19 00:02, 19.69, 0981.53, 43.67
2020-12-19 00:04, 19.33, 0981.49, 43.42
2020-12-19 00:06, 19.49, 0981.41, 43.60
2020-12-19 00:08, 19.76, 0981.44, 43.34
2020-12-19 00:10, 19.61, 0981.43, 43.28
2020-12-19 00:12, 19.27, 0981.49, 43.42
2020-12-19 00:14, 19.13, 0981.39, 43.64
2020-12-19 00:16, 19.37, 0981.42, 43.45
2020-12-19 00:18, 19.41, 0981.39, 43.38
2020-12-19 00:20, 19.52, 0981.39, 43.50
2020-12-19 00:22, 19.27, 0981.31, 43.63
2020-12-19 00:24, 19.59, 0981.28, 43.38
2020-12-19 00:26, 18.98, 0981.13, 43.60
2020-12-19 00:28, 19.34, 0981.37, 43.49
2020-12-19 00:30, 19.27, 0981.11, 43.42
2020-12-19 00:32, 19.30, 0981.23, 43.24
2020-12-19 00:34, 19.20, 0981.14, 43.20
2020-12-19 00:36, 19.32, 0981.19, 43.54
2020-12-19 00:38, 19.06, 0981.06, 43.29
2020-12-19 00:40, 19.35, 0981.04, 43.38
2020-12-19 00:42, 19.24, 0981.03, 43.57
2020-12-19 00:44, 19.41, 0981.02, 43.32
2020-12-19 00:46, 19.19, 0980.89, 43.61
2020-12-19 00:48, 19.09, 0980.94, 43.44
2020-12-19 00:50, 19.03, 0980.88, 43.52
2020-12-19 00:52, 19.20, 0980.82, 43.32
2020-12-19 00:54, 19.13, 0980.88, 43.38
2020-12-19 00:56, 19.34, 0980.91, 43.34
2020-12-19 00:58, 19.22, 0981.00, 43.13
2020-12-19 01:00, 19.29, 0980.92, 43.23
2020-12-19 01:02, 19.21, 0980.88, 43.40
2020-12-19 01:04, 19.15, 0980.98, 43.51
2020-12-19 01:06, 19.30, 0980.75, 43.24
2020-12-19 01:08, 19.13, 0980.84, 43.26
2020-12-19 01:10, 19.11, 0980.80, 43.14
2020-12-19 01:12, 19.23, 0980.80, 42.96
2020-12-19 01:14, 19.34, 0980.78, 43.06
2020-12-19 01:16, 19.15, 0980.71, 43.02
2020-12-19 01:18, 19.19, 0980.69, 43.01
2020-12-19 01:20, 19.23, 0980.67, 43.17
2020-12-19 01:22, 19.24, 0980.80, 43.12
2020-12-19 01:24, 19.11, 0980.72, 43.35
2020-12-19 01:26, 18.89, 0980.76, 43.40
2020-12-19 01:28, 18.86, 0980.64, 43.41
2020-12-19 01:30, 18.81, 0980.74, 43.39
2020-12-19 01:32, 19.20, 0980.94, 43.11
2020-12-19 01:34, 19.12, 0981.28, 43.19
2020-12-19 01:36, 19.05, 0981.33, 43.24
2020-12-19 01:38, 19.12, 0981.25, 43.18
2020-12-19 01:40, 18.94, 0981.09, 43.13
2020-12-19 01:42, 19.07, 0981.13, 43.21
2020-12-19 01:44, 19.01, 0981.03, 43.30
2020-12-19 01:46, 19.03, 0981.04, 43.22
2020-12-19 01:48, 19.03, 0981.15, 43.22
2020-12-19 01:50, 18.66, 0981.15, 43.50
2020-12-19 01:52, 18.92, 0980.92, 43.36
2020-12-19 01:54, 18.84, 0980.98, 43.50
2020-12-19 01:56, 18.86, 0980.96, 43.43
2020-12-19 01:58, 18.81, 0980.98, 43.44
2020-12-19 02:00, 18.81, 0980.95, 43.48
2020-12-19 02:02, 18.81, 0980.91, 43.41
2020-12-19 02:04, 18.75, 0980.84, 43.47
2020-12-19 02:06, 18.95, 0980.87, 43.41
2020-12-19 02:08, 18.80, 0980.89, 43.36
2020-12-19 02:10, 18.74, 0980.88, 43.30
2020-12-19 02:12, 18.88, 0980.83, 43.15
2020-12-19 02:14, 18.83, 0980.77, 43.26
2020-12-19 02:16, 18.67, 0980.87, 43.43
2020-12-19 02:18, 18.64, 0980.89, 43.49
2020-12-19 02:20, 18.62, 0980.89, 43.53
2020-12-19 02:22, 19.06, 0980.91, 43.53
2020-12-19 02:24, 18.65, 0980.88, 43.42
2020-12-19 02:26, 18.75, 0980.86, 43.54
2020-12-19 02:28, 18.79, 0980.90, 43.44
2020-12-19 02:30, 18.67, 0980.85, 43.36
2020-12-19 02:32, 18.55, 0980.84, 43.49
2020-12-19 02:34, 18.63, 0980.92, 43.33
2020-12-19 02:36, 18.68, 0980.92, 43.22
2020-12-19 02:38, 18.84, 0981.03, 43.29
2020-12-19 02:40, 18.89, 0981.04, 43.18
2020-12-19 02:42, 18.65, 0981.03, 43.24
2020-12-19 02:44, 18.65, 0981.05, 43.30
2020-12-19 02:46, 18.70, 0981.05, 43.40
2020-12-19 02:48, 18.65, 0981.06, 43.26
2020-12-19 02:50, 18.55, 0981.05, 43.31
2020-12-19 02:52, 18.97, 0981.10, 43.33
2020-12-19 02:54, 18.61, 0981.13, 43.23
2020-12-19 02:56, 18.42, 0981.09, 43.44
2020-12-19 02:58, 18.53, 0981.14, 43.26
2020-12-19 03:00, 18.55, 0981.16, 43.26
2020-12-19 03:02, 18.48, 0981.15, 43.29
2020-12-19 03:04, 18.44, 0981.14, 43.30
2020-12-19 03:06, 18.51, 0981.09, 43.24
2020-12-19 03:08, 18.55, 0981.08, 43.23
2020-12-19 03:10, 18.45, 0981.01, 43.29
2020-12-19 03:12, 18.59, 0980.95, 43.33
2020-12-19 03:14, 18.56, 0980.88, 43.30
2020-12-19 03:16, 18.69, 0980.92, 43.44
2020-12-19 03:18, 18.65, 0980.92, 43.52
2020-12-19 03:20, 18.45, 0980.91, 43.52
2020-12-19 03:22, 18.43, 0980.90, 43.55
2020-12-19 03:24, 18.13, 0980.97, 43.60
2020-12-19 03:26, 18.50, 0980.89, 43.61
2020-12-19 03:28, 18.63, 0980.85, 43.43
2020-12-19 03:30, 18.25, 0980.87, 43.38
2020-12-19 03:32, 18.24, 0980.78, 43.41
2020-12-19 03:34, 18.52, 0980.78, 43.36
2020-12-19 03:36, 18.51, 0980.77, 43.20
2020-12-19 03:38, 18.26, 0980.69, 43.22
2020-12-19 03:40, 18.36, 0980.63, 43.46
2020-12-19 03:42, 18.13, 0980.55, 43.43
2020-12-19 03:44, 18.51, 0980.55, 43.47
2020-12-19 03:46, 18.36, 0980.53, 43.40
2020-12-19 03:48, 18.55, 0980.52, 43.28
2020-12-19 03:50, 18.41, 0980.52, 43.62
2020-12-19 03:52, 18.23, 0980.55, 43.41
2020-12-19 03:54, 18.15, 0980.58, 43.35
2020-12-19 03:56, 18.24, 0980.64, 43.34
2020-12-19 03:58, 18.26, 0980.63, 43.38
2020-12-19 04:00, 18.30, 0980.62, 43.26
2020-12-19 04:02, 18.10, 0980.62, 43.25
2020-12-19 04:04, 18.45, 0980.67, 43.24
2020-12-19 04:06, 18.33, 0980.66, 43.15
2020-12-19 04:08, 18.40, 0980.57, 43.32
2020-12-19 04:10, 18.17, 0980.50, 43.38
2020-12-19 04:12, 18.22, 0980.45, 43.24
2020-12-19 04:14, 18.01, 0980.37, 43.23
2020-12-19 04:16, 18.11, 0980.31, 43.42
2020-12-19 04:18, 18.38, 0980.33, 43.17
2020-12-19 04:20, 18.38, 0980.29, 43.24
